date,warehouse_id,product_id,sales,inventory_level,lead_time,promotion,holiday
2023-10-13,WH4,P3,49,143,5,0,0
2023-10-13,WH4,P4,32,430,4,0,0
2023-10-13,WH4,P5,45,139,6,0,0
2023-10-14,WH1,P1,43,127,4,0,0
2023-10-14,WH1,P2,31,270,5,0,0
2023-10-14,WH1,P3,44,474,4,0,0
2023-10-14,WH1,P4,35,417,4,0,0
2023-10-14,WH1,P5,36,352,4,0,0
2023-10-14,WH2,P1,59,294,6,0,0
2023-10-14,WH2,P2,32,101,4,0,0
2023-10-14,WH2,P3,53,181,5,0,0
2023-10-14,WH2,P4,37,215,3,0,0
2023-10-14,WH2,P5,49,196,4,0,0
2023-10-14,WH3,P1,46,499,6,0,0
2023-10-14,WH3,P2,47,443,5,0,0
2023-10-14,WH3,P3,38,371,5,0,0
2023-10-14,WH3,P4,24,510,6,0,0
2023-10-14,WH3,P5,31,233,5,0,0
2023-10-14,WH4,P1,43,155,6,0,0
2023-10-14,WH4,P2,41,330,6,0,0
2023-10-14,WH4,P3,68,454,5,1,0
2023-10-14,WH4,P4,36,394,6,1,0
2023-10-14,WH4,P5,50,551,5,0,0
2023-10-15,WH1,P1,52,441,4,0,0
2023-10-15,WH1,P2,50,220,6,0,0
2023-10-15,WH1,P3,76,398,6,1,0
2023-10-15,WH1,P4,38,379,5,0,0
2023-10-15,WH1,P5,80,272,6,1,0
2023-10-15,WH2,P1,36,258,3,0,0
2023-10-15,WH2,P2,42,382,5,0,0
2023-10-15,WH2,P3,36,145,3,0,0
2023-10-15,WH2,P4,55,160,6,0,0
2023-10-15,WH2,P5,49,147,4,0,0
2023-10-15,WH3,P1,29,470,6,0,0
2023-10-15,WH3,P2,29,414,6,0,0
2023-10-15,WH3,P3,54,317,6,0,0
2023-10-15,WH3,P4,66,444,6,0,0
2023-10-15,WH3,P5,57,176,5,0,0
2023-10-15,WH4,P1,47,108,3,0,0
2023-10-15,WH4,P2,51,279,5,1,0
2023-10-15,WH4,P3,84,370,4,1,0
2023-10-15,WH4,P4,51,343,6,0,0
2023-10-15,WH4,P5,38,513,6,0,0
2023-10-16,WH1,P1,58,383,3,1,0
2023-10-16,WH1,P2,39,181,6,0,0
2023-10-16,WH1,P3,16,382,6,0,0
2023-10-16,WH1,P4,41,338,5,0,0
2023-10-16,WH1,P5,40,232,3,0,0
2023-10-16,WH2,P1,21,237,3,0,0
2023-10-16,WH2,P2,25,357,6,0,0
2023-10-16,WH2,P3,36,109,6,0,0
2023-10-16,WH2,P4,31,129,4,0,0
2023-10-16,WH2,P5,41,106,4,1,0
2023-10-16,WH3,P1,36,434,3,0,0
2023-10-16,WH3,P2,33,381,5,0,0
2023-10-16,WH3,P3,35,282,4,0,0
2023-10-16,WH3,P4,45,399,4,1,0
2023-10-16,WH3,P5,34,142,6,0,0
2023-10-16,WH4,P1,39,514,3,0,0
2023-10-16,WH4,P2,48,231,6,0,0
2023-10-16,WH4,P3,35,335,3,0,0
2023-10-16,WH4,P4,37,306,3,0,0
2023-10-16,WH4,P5,22,491,3,0,0
2023-10-17,WH1,P1,27,356,4,1,0
2023-10-17,WH1,P2,36,145,4,0,0
2023-10-17,WH1,P3,41,341,6,0,0
2023-10-17,WH1,P4,20,318,6,0,0
2023-10-17,WH1,P5,25,207,6,0,0
2023-10-17,WH2,P1,38,199,3,0,0
2023-10-17,WH2,P2,37,320,6,1,0
2023-10-17,WH2,P3,33,550,5,0,0
2023-10-17,WH2,P4,44,579,3,0,0
2023-10-17,WH2,P5,35,546,4,0,0
2023-10-17,WH3,P1,23,411,5,0,0
2023-10-17,WH3,P2,47,334,6,0,0
2023-10-17,WH3,P3,24,258,3,0,0
2023-10-17,WH3,P4,32,367,3,0,0
2023-10-17,WH3,P5,45,589,6,0,0
2023-10-17,WH4,P1,19,495,3,0,0
2023-10-17,WH4,P2,37,194,5,0,0
2023-10-17,WH4,P3,38,297,6,0,0
2023-10-17,WH4,P4,37,269,3,0,0
2023-10-17,WH4,P5,17,474,3,0,0
2023-10-18,WH1,P1,25,331,4,0,0
2023-10-18,WH1,P2,44,101,5,0,0
2023-10-18,WH1,P3,29,312,4,0,0
2023-10-18,WH1,P4,16,302,6,0,0
2023-10-18,WH1,P5,37,170,6,0,0
2023-10-18,WH2,P1,41,158,4,0,0
2023-10-18,WH2,P2,22,298,3,0,0
2023-10-18,WH2,P3,19,531,6,0,0
2023-10-18,WH2,P4,22,557,6,0,0
2023-10-18,WH2,P5,45,501,4,0,0
2023-10-18,WH3,P1,43,368,4,0,0
2023-10-18,WH3,P2,39,295,6,0,0
2023-10-18,WH3,P3,28,230,4,0,0
2023-10-18,WH3,P4,44,323,3,0,0
2023-10-18,WH3,P5,34,555,4,0,0
2023-10-18,WH4,P1,28,467,4,0,0
2023-10-18,WH4,P2,57,137,4,0,1
2023-10-18,WH4,P3,49,248,4,0,0
2023-10-18,WH4,P4,75,194,4,1,0
2023-10-18,WH4,P5,48,426,4,0,0
2023-10-19,WH1,P1,36,295,6,1,0
2023-10-19,WH1,P2,42,401,5,0,0
2023-10-19,WH1,P3,35,277,3,0,0
2023-10-19,WH1,P4,29,273,6,0,0
2023-10-19,WH1,P5,40,130,3,0,0
2023-10-19,WH2,P1,16,142,5,0,0
2023-10-19,WH2,P2,42,256,6,0,0
2023-10-19,WH2,P3,45,486,4,0,0
2023-10-19,WH2,P4,27,530,5,0,0
2023-10-19,WH2,P5,51,450,5,0,0
2023-10-19,WH3,P1,38,330,3,0,0
2023-10-19,WH3,P2,38,257,5,0,0
2023-10-19,WH3,P3,41,189,6,0,0
2023-10-19,WH3,P4,38,285,5,0,0
2023-10-19,WH3,P5,41,514,5,0,0
2023-10-19,WH4,P1,48,419,5,0,0
2023-10-19,WH4,P2,31,106,4,0,0
2023-10-19,WH4,P3,30,218,3,0,0
2023-10-19,WH4,P4,44,150,4,0,0
2023-10-19,WH4,P5,27,399,6,0,0
2023-10-20,WH1,P1,27,268,4,0,0
2023-10-20,WH1,P2,29,372,4,0,0
2023-10-20,WH1,P3,30,247,4,0,0
2023-10-20,WH1,P4,32,241,4,0,0
2023-10-20,WH1,P5,45,534,5,0,0
2023-10-20,WH2,P1,47,486,4,0,0
2023-10-20,WH2,P2,48,208,3,0,0
2023-10-20,WH2,P3,38,448,6,0,0
2023-10-20,WH2,P4,34,496,5,0,0
2023-10-20,WH2,P5,37,413,5,0,0
2023-10-20,WH3,P1,32,298,4,0,1
2023-10-20,WH3,P2,61,196,5,1,0
2023-10-20,WH3,P3,46,143,5,0,0
2023-10-20,WH3,P4,43,242,3,0,0
2023-10-20,WH3,P5,47,467,5,0,0
2023-10-20,WH4,P1,30,389,5,0,0
2023-10-20,WH4,P2,44,373,3,0,0
2023-10-20,WH4,P3,24,194,5,0,0
2023-10-20,WH4,P4,46,104,5,0,0
2023-10-20,WH4,P5,22,377,4,0,0
2023-10-21,WH1,P1,56,212,3,0,0
2023-10-21,WH1,P2,45,327,5,0,0
2023-10-21,WH1,P3,38,209,5,0,0
2023-10-21,WH1,P4,46,195,6,1,0
2023-10-21,WH1,P5,36,498,5,0,0
2023-10-21,WH2,P1,24,462,6,0,0
2023-10-21,WH2,P2,42,166,6,0,0
2023-10-21,WH2,P3,55,393,6,1,0
2023-10-21,WH2,P4,37,459,3,0,0
2023-10-21,WH2,P5,35,378,6,0,0
2023-10-21,WH3,P1,63,235,6,0,0
2023-10-21,WH3,P2,46,150,3,0,0
2023-10-21,WH3,P3,80,457,5,1,0
2023-10-21,WH3,P4,38,204,6,0,0
2023-10-21,WH3,P5,59,408,5,0,0
2023-10-21,WH4,P1,30,359,5,0,0
2023-10-21,WH4,P2,56,317,5,0,0
2023-10-21,WH4,P3,34,160,6,0,0
2023-10-21,WH4,P4,72,522,5,0,1
2023-10-21,WH4,P5,42,335,4,0,0
2023-10-22,WH1,P1,59,153,3,0,0
2023-10-22,WH1,P2,24,303,3,0,0
2023-10-22,WH1,P3,57,152,6,0,0
2023-10-22,WH1,P4,46,149,5,0,0
2023-10-22,WH1,P5,32,466,3,0,0
2023-10-22,WH2,P1,53,409,4,0,0
2023-10-22,WH2,P2,53,113,3,0,0
2023-10-22,WH2,P3,40,353,6,0,0
2023-10-22,WH2,P4,48,411,6,0,0
2023-10-22,WH2,P5,74,304,4,1,0
2023-10-22,WH3,P1,37,198,5,0,0
2023-10-22,WH3,P2,40,110,4,0,0
2023-10-22,WH3,P3,46,411,5,0,0
2023-10-22,WH3,P4,45,159,4,0,0
2023-10-22,WH3,P5,51,357,4,0,0
2023-10-22,WH4,P1,57,302,3,0,0
2023-10-22,WH4,P2,48,269,3,0,0
2023-10-22,WH4,P3,48,112,3,0,0
2023-10-22,WH4,P4,46,476,3,0,0
2023-10-22,WH4,P5,30,305,3,0,0
2023-10-23,WH1,P1,54,490,6,0,0
2023-10-23,WH1,P2,45,258,5,0,0
2023-10-23,WH1,P3,24,128,3,0,0
2023-10-23,WH1,P4,46,103,6,0,0
2023-10-23,WH1,P5,52,414,4,0,0
2023-10-23,WH2,P1,41,368,5,0,0
2023-10-23,WH2,P2,37,482,6,0,0
2023-10-23,WH2,P3,28,325,6,0,0
2023-10-23,WH2,P4,41,370,6,1,0
2023-10-23,WH2,P5,32,272,4,0,0
2023-10-23,WH3,P1,35,163,3,0,0
2023-10-23,WH3,P2,45,549,6,0,0
2023-10-23,WH3,P3,28,383,6,0,0
2023-10-23,WH3,P4,38,121,6,0,0
2023-10-23,WH3,P5,48,309,4,0,1
2023-10-23,WH4,P1,23,279,4,0,0
2023-10-23,WH4,P2,22,247,5,0,0
2023-10-23,WH4,P3,28,542,4,0,0
2023-10-23,WH4,P4,47,429,5,0,0
2023-10-23,WH4,P5,40,265,6,0,0
2023-10-24,WH1,P1,36,454,5,0,0
2023-10-24,WH1,P2,28,230,4,1,0
2023-10-24,WH1,P3,26,102,4,0,0
2023-10-24,WH1,P4,23,521,3,0,0
2023-10-24,WH1,P5,31,383,5,0,0
2023-10-24,WH2,P1,52,316,3,0,0
2023-10-24,WH2,P2,24,458,4,0,0
2023-10-24,WH2,P3,26,299,6,0,0
2023-10-24,WH2,P4,22,348,6,0,0
2023-10-24,WH2,P5,39,233,6,0,0
2023-10-24,WH3,P1,59,104,5,1,0
2023-10-24,WH3,P2,39,510,5,0,0
2023-10-24,WH3,P3,49,334,3,0,0
2023-10-24,WH3,P4,55,454,5,1,0
2023-10-24,WH3,P5,44,265,6,0,0
2023-10-24,WH4,P1,31,248,3,0,0
2023-10-24,WH4,P2,38,209,6,0,0
2023-10-24,WH4,P3,54,488,6,1,0
2023-10-24,WH4,P4,29,400,5,0,0
2023-10-24,WH4,P5,38,227,3,0,0
2023-10-25,WH1,P1,43,411,6,0,0
2023-10-25,WH1,P2,40,190,4,0,0
2023-10-25,WH1,P3,49,379,3,1,0
2023-10-25,WH1,P4,20,501,5,0,0
2023-10-25,WH1,P5,28,355,5,0,0
2023-10-25,WH2,P1,28,288,5,0,0
2023-10-25,WH2,P2,36,422,6,0,0
2023-10-25,WH2,P3,37,262,6,0,0
2023-10-25,WH2,P4,34,314,6,0,0
2023-10-25,WH2,P5,34,199,6,0,0
2023-10-25,WH3,P1,75,447,5,1,0
2023-10-25,WH3,P2,26,484,6,0,0
2023-10-25,WH3,P3,46,288,5,0,0
2023-10-25,WH3,P4,49,405,3,0,0
2023-10-25,WH3,P5,27,238,4,0,0
2023-10-25,WH4,P1,33,215,3,0,1
2023-10-25,WH4,P2,26,183,4,0,0
2023-10-25,WH4,P3,25,463,4,0,0
2023-10-25,WH4,P4,20,380,6,0,0
2023-10-25,WH4,P5,56,171,5,0,1
2023-10-26,WH1,P1,50,361,3,0,0
2023-10-26,WH1,P2,27,163,4,0,0
2023-10-26,WH1,P3,40,339,5,0,0
2023-10-26,WH1,P4,24,477,5,0,0
2023-10-26,WH1,P5,53,302,5,1,0
2023-10-26,WH2,P1,49,239,3,0,0
2023-10-26,WH2,P2,26,396,3,0,0
2023-10-26,WH2,P3,48,214,3,0,0
2023-10-26,WH2,P4,66,248,5,1,0
2023-10-26,WH2,P5,28,171,5,0,0
2023-10-26,WH3,P1,45,402,5,0,0
2023-10-26,WH3,P2,30,454,3,0,0
2023-10-26,WH3,P3,39,249,4,0,0
2023-10-26,WH3,P4,22,383,4,0,0
2023-10-26,WH3,P5,32,206,6,0,0
2023-10-26,WH4,P1,29,186,6,0,0
2023-10-26,WH4,P2,32,151,3,0,0
2023-10-26,WH4,P3,27,436,5,0,0
2023-10-26,WH4,P4,43,337,5,0,0
2023-10-26,WH4,P5,42,129,4,0,0
2023-10-27,WH1,P1,48,313,6,0,0
2023-10-27,WH1,P2,40,123,3,0,0
2023-10-27,WH1,P3,45,294,5,0,0
2023-10-27,WH1,P4,47,430,5,0,0
2023-10-27,WH1,P5,34,268,3,0,0
2023-10-27,WH2,P1,50,189,5,0,1
2023-10-27,WH2,P2,38,358,6,0,0
2023-10-27,WH2,P3,34,180,6,0,0
2023-10-27,WH2,P4,41,207,6,0,0
2023-10-27,WH2,P5,32,139,5,0,0
2023-10-27,WH3,P1,37,365,6,0,0
2023-10-27,WH3,P2,30,424,4,0,0
2023-10-27,WH3,P3,45,204,5,0,0
2023-10-27,WH3,P4,21,362,3,0,0
2023-10-27,WH3,P5,34,172,4,0,0
2023-10-27,WH4,P1,30,156,4,0,0
2023-10-27,WH4,P2,31,120,6,0,0
2023-10-27,WH4,P3,44,392,5,0,0
2023-10-27,WH4,P4,32,305,6,0,0
2023-10-27,WH4,P5,45,580,4,0,0
2023-10-28,WH1,P1,44,269,5,0,0
2023-10-28,WH1,P2,58,410,5,0,0
2023-10-28,WH1,P3,42,252,5,0,0
2023-10-28,WH1,P4,57,373,6,0,0
2023-10-28,WH1,P5,52,216,5,1,0
2023-10-28,WH2,P1,33,156,4,0,0
2023-10-28,WH2,P2,28,330,4,0,0
2023-10-28,WH2,P3,25,155,5,0,0
2023-10-28,WH2,P4,37,170,3,0,0
2023-10-28,WH2,P5,80,522,6,1,0
2023-10-28,WH3,P1,23,342,6,0,0
2023-10-28,WH3,P2,22,402,5,0,0
2023-10-28,WH3,P3,58,146,6,0,0
2023-10-28,WH3,P4,24,338,3,0,0
2023-10-28,WH3,P5,23,149,4,0,0
2023-10-28,WH4,P1,45,111,4,0,0
2023-10-28,WH4,P2,32,538,5,0,0
2023-10-28,WH4,P3,57,335,3,1,0
2023-10-28,WH4,P4,42,263,6,0,0
2023-10-28,WH4,P5,37,543,5,0,0
2023-10-29,WH1,P1,45,224,5,0,0
2023-10-29,WH1,P2,46,364,3,0,0
2023-10-29,WH1,P3,43,209,3,0,0
2023-10-29,WH1,P4,48,325,3,0,0
2023-10-29,WH1,P5,34,182,3,0,0
2023-10-29,WH2,P1,43,113,4,0,0
2023-10-29,WH2,P2,34,296,4,0,0
2023-10-29,WH2,P3,61,438,3,0,0
2023-10-29,WH2,P4,29,141,5,0,0
2023-10-29,WH2,P5,26,496,3,0,0
2023-10-29,WH3,P1,33,309,5,0,0
2023-10-29,WH3,P2,27,375,4,0,0
2023-10-29,WH3,P3,38,108,4,0,0
2023-10-29,WH3,P4,57,281,6,0,0
2023-10-29,WH3,P5,23,126,5,0,0
2023-10-29,WH4,P1,51,513,3,0,0
2023-10-29,WH4,P2,33,505,4,0,0
2023-10-29,WH4,P3,45,290,5,0,0
2023-10-29,WH4,P4,56,207,4,0,0
2023-10-29,WH4,P5,13,530,6,0,0
2023-10-30,WH1,P1,36,188,5,0,0
2023-10-30,WH1,P2,38,326,5,0,0
2023-10-30,WH1,P3,15,194,5,0,0
2023-10-30,WH1,P4,36,289,6,0,0
2023-10-30,WH1,P5,45,137,5,0,0
2023-10-30,WH2,P1,31,403,3,0,0
2023-10-30,WH2,P2,44,252,3,1,0
2023-10-30,WH2,P3,34,404,6,0,0
2023-10-30,WH2,P4,26,115,3,0,0
2023-10-30,WH2,P5,42,454,3,0,0
2023-10-30,WH3,P1,48,261,3,0,0
2023-10-30,WH3,P2,39,336,6,0,0
2023-10-30,WH3,P3,45,504,5,0,0
2023-10-30,WH3,P4,34,247,3,1,0
2023-10-30,WH3,P5,48,379,3,0,0
2023-10-30,WH4,P1,18,495,6,0,0
2023-10-30,WH4,P2,20,485,3,0,0
2023-10-30,WH4,P3,22,268,4,0,0
2023-10-30,WH4,P4,32,175,4,0,0
2023-10-30,WH4,P5,37,493,6,0,0
2023-10-31,WH1,P1,42,146,3,0,0
2023-10-31,WH1,P2,49,277,6,0,0
2023-10-31,WH1,P3,34,160,5,0,0
2023-10-31,WH1,P4,43,246,5,0,0
2023-10-31,WH1,P5,38,400,4,0,0
2023-10-31,WH2,P1,51,352,3,1,0
2023-10-31,WH2,P2,49,203,5,0,0
2023-10-31,WH2,P3,37,367,6,0,0
2023-10-31,WH2,P4,25,550,6,0,0
2023-10-31,WH2,P5,26,428,3,0,0
2023-10-31,WH3,P1,49,212,4,0,0
2023-10-31,WH3,P2,54,282,3,0,0
2023-10-31,WH3,P3,36,468,5,0,0
2023-10-31,WH3,P4,15,232,3,0,0
2023-10-31,WH3,P5,22,357,4,0,0
2023-10-31,WH4,P1,22,473,3,0,0
2023-10-31,WH4,P2,38,447,6,0,0
2023-10-31,WH4,P3,26,242,6,0,0
2023-10-31,WH4,P4,30,145,4,0,0
2023-10-31,WH4,P5,37,456,5,0,0
2023-11-01,WH1,P1,37,109,6,0,0
2023-11-01,WH1,P2,43,234,5,0,0
2023-11-01,WH1,P3,22,138,6,0,0
2023-11-01,WH1,P4,31,215,5,0,0
2023-11-01,WH1,P5,50,350,5,0,0
2023-11-01,WH2,P1,40,312,3,0,0
2023-11-01,WH2,P2,36,167,4,0,0
2023-11-01,WH2,P3,26,341,4,0,0
2023-11-01,WH2,P4,31,519,6,0,0
2023-11-01,WH2,P5,44,384,4,0,0
2023-11-01,WH3,P1,28,184,5,0,0
2023-11-01,WH3,P2,53,229,4,1,0
2023-11-01,WH3,P3,34,434,3,0,0
2023-11-01,WH3,P4,43,189,6,0,0
2023-11-01,WH3,P5,65,292,3,1,0
2023-11-01,WH4,P1,57,416,3,1,0
2023-11-01,WH4,P2,33,414,5,0,0
2023-11-01,WH4,P3,28,214,5,0,0
2023-11-01,WH4,P4,42,103,4,0,0
2023-11-01,WH4,P5,35,421,4,0,1
2023-11-02,WH1,P1,31,399,4,0,0
2023-11-02,WH1,P2,28,206,6,0,0
2023-11-02,WH1,P3,32,106,6,0,0
2023-11-02,WH1,P4,39,176,6,0,0
2023-11-02,WH1,P5,44,306,6,0,0
2023-11-02,WH2,P1,41,271,3,0,0
2023-11-02,WH2,P2,40,127,4,0,0
2023-11-02,WH2,P3,28,313,3,0,0
2023-11-02,WH2,P4,30,489,5,0,0
2023-11-02,WH2,P5,46,338,6,0,0
2023-11-02,WH3,P1,43,141,3,0,0
2023-11-02,WH3,P2,45,184,4,0,0
2023-11-02,WH3,P3,43,391,3,0,0
2023-11-02,WH3,P4,24,165,4,0,0
2023-11-02,WH3,P5,38,254,3,0,0
2023-11-02,WH4,P1,56,360,4,1,0
2023-11-02,WH4,P2,76,338,3,1,0
2023-11-02,WH4,P3,41,173,3,0,0
2023-11-02,WH4,P4,28,442,4,0,0
2023-11-02,WH4,P5,30,391,5,0,0
2023-11-03,WH1,P1,33,366,3,0,0
2023-11-03,WH1,P2,50,156,5,0,0
2023-11-03,WH1,P3,47,393,3,0,0
2023-11-03,WH1,P4,46,130,6,0,0
2023-11-03,WH1,P5,24,282,5,0,0
2023-11-03,WH2,P1,33,238,5,0,0
2023-11-03,WH2,P2,30,446,6,0,0
2023-11-03,WH2,P3,45,268,6,0,0
2023-11-03,WH2,P4,25,464,3,0,0
2023-11-03,WH2,P5,24,314,5,1,0
2023-11-03,WH3,P1,58,430,3,0,1
2023-11-03,WH3,P2,48,136,3,0,0
2023-11-03,WH3,P3,24,367,5,0,0
2023-11-03,WH3,P4,35,130,4,0,0
2023-11-03,WH3,P5,20,234,4,0,0
2023-11-03,WH4,P1,26,334,6,0,0
2023-11-03,WH4,P2,27,311,3,0,0
2023-11-03,WH4,P3,56,117,5,1,0
2023-11-03,WH4,P4,50,392,4,0,0
2023-11-03,WH4,P5,30,361,5,0,0
2023-11-04,WH1,P1,39,327,6,0,0
2023-11-04,WH1,P2,24,132,5,0,0
2023-11-04,WH1,P3,58,335,5,0,0
2023-11-04,WH1,P4,37,493,5,0,0
2023-11-04,WH1,P5,32,250,5,0,0
2023-11-04,WH2,P1,39,199,4,0,0
2023-11-04,WH2,P2,61,385,3,0,0
2023-11-04,WH2,P3,32,236,3,0,0
2023-11-04,WH2,P4,22,442,6,0,0
2023-11-04,WH2,P5,32,282,3,0,0
2023-11-04,WH3,P1,48,382,3,1,0
2023-11-04,WH3,P2,50,451,6,0,0
2023-11-04,WH3,P3,49,318,4,0,0
2023-11-04,WH3,P4,21,109,4,0,0
2023-11-04,WH3,P5,46,188,3,0,0
2023-11-04,WH4,P1,38,296,3,0,0
2023-11-04,WH4,P2,52,259,4,0,0
2023-11-04,WH4,P3,56,372,5,0,0
2023-11-04,WH4,P4,40,352,4,0,0
2023-11-04,WH4,P5,55,306,5,0,0
2023-11-05,WH1,P1,26,301,4,0,0
2023-11-05,WH1,P2,25,107,5,0,0
2023-11-05,WH1,P3,54,281,5,0,0
2023-11-05,WH1,P4,42,451,4,0,0
2023-11-05,WH1,P5,31,219,6,0,0
2023-11-05,WH2,P1,51,148,4,0,0
2023-11-05,WH2,P2,47,338,6,0,0
2023-11-05,WH2,P3,29,207,4,0,0
2023-11-05,WH2,P4,67,375,3,1,0
2023-11-05,WH2,P5,23,259,4,0,0
2023-11-05,WH3,P1,52,330,5,0,0
2023-11-05,WH3,P2,50,401,6,0,0
2023-11-05,WH3,P3,24,294,4,0,0
2023-11-05,WH3,P4,42,523,5,0,0
2023-11-05,WH3,P5,27,161,3,0,0
2023-11-05,WH4,P1,18,278,6,0,0
2023-11-05,WH4,P2,37,222,4,0,0
2023-11-05,WH4,P3,52,320,4,0,0
2023-11-05,WH4,P4,80,272,6,1,0
2023-11-05,WH4,P5,43,263,6,0,0
2023-11-06,WH1,P1,46,255,6,0,0
2023-11-06,WH1,P2,40,566,4,0,0
2023-11-06,WH1,P3,58,223,5,1,0
2023-11-06,WH1,P4,15,436,4,0,0
2023-11-06,WH1,P5,32,187,3,0,0
2023-11-06,WH2,P1,34,114,5,0,0
2023-11-06,WH2,P2,47,291,4,0,0
2023-11-06,WH2,P3,43,164,6,0,0
2023-11-06,WH2,P4,24,351,6,0,0
2023-11-06,WH2,P5,43,216,3,0,0
2023-11-06,WH3,P1,33,297,5,0,0
2023-11-06,WH3,P2,39,362,4,0,0
2023-11-06,WH3,P3,49,245,5,0,0
2023-11-06,WH3,P4,31,492,5,0,0
2023-11-06,WH3,P5,47,114,4,0,0
2023-11-06,WH4,P1,18,260,3,0,0
2023-11-06,WH4,P2,43,179,5,0,0
2023-11-06,WH4,P3,28,292,5,0,0
2023-11-06,WH4,P4,24,248,3,0,0
2023-11-06,WH4,P5,26,237,3,0,0
2023-11-07,WH1,P1,47,208,5,0,0
2023-11-07,WH1,P2,30,536,5,0,0
2023-11-07,WH1,P3,39,184,6,1,0
2023-11-07,WH1,P4,64,372,6,1,0
2023-11-07,WH1,P5,39,148,4,0,0
2023-11-07,WH2,P1,22,469,4,0,0
2023-11-07,WH2,P2,41,250,3,0,0
2023-11-07,WH2,P3,33,131,3,0,0
2023-11-07,WH2,P4,52,299,5,0,0
2023-11-07,WH2,P5,39,177,5,0,0
2023-11-07,WH3,P1,39,258,5,0,0
2023-11-07,WH3,P2,24,338,3,0,0
2023-11-07,WH3,P3,43,202,3,0,0
2023-11-07,WH3,P4,43,449,3,0,0
2023-11-07,WH3,P5,51,545,6,0,0
2023-11-07,WH4,P1,26,234,4,0,0
2023-11-07,WH4,P2,33,146,4,0,0
2023-11-07,WH4,P3,40,252,6,0,0
2023-11-07,WH4,P4,58,190,5,0,1
2023-11-07,WH4,P5,48,189,3,0,0
2023-11-08,WH1,P1,69,139,4,1,0
2023-11-08,WH1,P2,71,465,6,1,0
2023-11-08,WH1,P3,33,151,3,0,0
2023-11-08,WH1,P4,22,350,4,0,0
2023-11-08,WH1,P5,44,104,3,0,0
2023-11-08,WH2,P1,28,441,3,0,0
2023-11-08,WH2,P2,22,228,6,0,0
2023-11-08,WH2,P3,32,460,3,0,0
2023-11-08,WH2,P4,60,239,4,1,0
2023-11-08,WH2,P5,27,150,4,0,0
2023-11-08,WH3,P1,35,223,5,0,0
2023-11-08,WH3,P2,23,315,5,0,0
2023-11-08,WH3,P3,25,177,4,0,0
2023-11-08,WH3,P4,42,407,5,0,0
2023-11-08,WH3,P5,18,527,3,0,0
2023-11-08,WH4,P1,30,204,4,0,0
2023-11-08,WH4,P2,21,125,5,0,0
2023-11-08,WH4,P3,28,224,3,0,0
2023-11-08,WH4,P4,36,154,4,0,0
2023-11-08,WH4,P5,47,142,4,0,0
2023-11-09,WH1,P1,21,118,5,0,0
2023-11-09,WH1,P2,49,416,6,1,0
2023-11-09,WH1,P3,29,122,3,0,0
2023-11-09,WH1,P4,26,324,6,0,0
2023-11-09,WH1,P5,38,410,5,0,0
2023-11-09,WH2,P1,35,406,3,0,0
2023-11-09,WH2,P2,40,188,6,0,0
2023-11-09,WH2,P3,41,419,6,0,0
2023-11-09,WH2,P4,32,207,6,0,0
2023-11-09,WH2,P5,28,122,6,0,0
2023-11-09,WH3,P1,41,182,6,0,0
2023-11-09,WH3,P2,44,271,5,0,0
2023-11-09,WH3,P3,37,140,5,0,0
2023-11-09,WH3,P4,46,361,4,1,0
2023-11-09,WH3,P5,20,507,6,0,0
2023-11-09,WH4,P1,19,185,5,0,0
2023-11-09,WH4,P2,30,438,4,0,0
2023-11-09,WH4,P3,31,193,3,0,0
2023-11-09,WH4,P4,15,139,3,0,0
2023-11-09,WH4,P5,48,584,3,0,0
2023-11-10,WH1,P1,38,529,4,0,0
2023-11-10,WH1,P2,37,379,4,0,0
2023-11-10,WH1,P3,22,100,4,0,0
2023-11-10,WH1,P4,41,283,3,0,0
2023-11-10,WH1,P5,43,367,3,0,0
2023-11-10,WH2,P1,24,382,5,0,0
2023-11-10,WH2,P2,22,166,4,0,0
2023-11-10,WH2,P3,22,397,3,0,0
2023-11-10,WH2,P4,37,170,4,0,0
2023-11-10,WH2,P5,29,468,3,0,0
2023-11-10,WH3,P1,19,163,6,0,0
2023-11-10,WH3,P2,20,251,6,0,0
2023-11-10,WH3,P3,14,126,6,0,0
2023-11-10,WH3,P4,23,338,6,0,0
2023-11-10,WH3,P5,43,464,4,0,0
2023-11-10,WH4,P1,34,151,4,0,0
2023-11-10,WH4,P2,32,406,6,0,0
2023-11-10,WH4,P3,33,160,4,0,0
2023-11-10,WH4,P4,30,109,4,0,0
2023-11-10,WH4,P5,39,545,3,0,0
2023-11-11,WH1,P1,47,482,4,0,0
2023-11-11,WH1,P2,25,354,3,0,0
2023-11-11,WH1,P3,30,509,4,0,0
2023-11-11,WH1,P4,36,247,4,0,0
2023-11-11,WH1,P5,45,322,6,0,0
2023-11-11,WH2,P1,19,363,3,0,0
2023-11-11,WH2,P2,57,109,4,0,0
2023-11-11,WH2,P3,50,347,5,0,0
2023-11-11,WH2,P4,49,121,5,0,0
2023-11-11,WH2,P5,42,426,4,0,0
2023-11-11,WH3,P1,55,108,6,0,0
2023-11-11,WH3,P2,34,217,5,0,0
2023-11-11,WH3,P3,66,503,3,1,0
2023-11-11,WH3,P4,46,292,5,0,0
2023-11-11,WH3,P5,76,388,4,1,0
2023-11-11,WH4,P1,23,128,3,0,0
2023-11-11,WH4,P2,46,360,4,0,0
2023-11-11,WH4,P3,39,121,6,0,0
